#
# conName	cFromPadded	cToPadded	cFromUnpadded	cToUnpadded	type	rName	rFromPadded	rToPadded	rFromUnpadded	rToUnpadded	comment
#
302_c1	3522	3523	3470	3471	R454	261-9700000-9720000:3041:fwd	453	454	446	447	
302_c1	3530	3531	3478	3479	R454	261-9700000-9720000:3041:fwd	461	462	455	456	
302_c1	3544	3555	3491	-1	HAF2	261-9700000-9720000:3041:fwd	475	486	470	482	
302_c1	3548	3549	3495	3496	R454	261-9700000-9720000:3041:fwd	479	480	474	476	
302_c1	3556	3647	3502	3592	HAF5	261-9700000-9720000:3041:fwd	487	578	483	574	
302_c1	3632	3633	3577	3578	R454	261-9700000-9720000:3041:fwd	563	564	558	560	
302_c1	3008	3009	2964	2965	HAF4	158-9700000-9720000:2975:fwd	5	6	5	6	
302_c1	3010	3039	2966	2995	HAF5	158-9700000-9720000:2975:fwd	7	36	7	36	
302_c1	3040	3043	2996	2999	HAF4	158-9700000-9720000:2975:fwd	37	40	37	40	
302_c1	3044	3082	3000	3038	HAF5	158-9700000-9720000:2975:fwd	41	79	41	78	
302_c1	3083	3108	3039	3063	HAF4	158-9700000-9720000:2975:fwd	80	105	79	103	
302_c1	3109	3287	3064	3239	HAF5	158-9700000-9720000:2975:fwd	106	284	104	280	
302_c1	3278	3279	3230	3231	R454	158-9700000-9720000:2975:fwd	275	276	270	272	
302_c1	3288	3288	3240	3240	HAF3	158-9700000-9720000:2975:fwd	285	285	281	281	
302_c1	3288	3288	3240	3240	SRMr	158-9700000-9720000:2975:fwd	285	285	281	281	Strong Repeat Marker base found by MIRA
302_c1	3289	3519	3241	3467	HAF5	158-9700000-9720000:2975:fwd	286	516	282	511	
302_c1	3292	3293	3244	3245	R454	158-9700000-9720000:2975:fwd	289	290	285	287	
302_c1	3326	3327	3278	3279	R454	158-9700000-9720000:2975:fwd	323	324	320	322	
302_c1	3354	3355	3306	3307	R454	158-9700000-9720000:2975:fwd	351	352	349	351	
302_c1	3520	3520	3468	3468	HAF3	158-9700000-9720000:2975:fwd	517	517	512	512	
302_c1	3521	3580	3469	3526	HAF5	158-9700000-9720000:2975:fwd	518	577	513	570	
302_c1	3603	3521	3549	3469	HAF5	275-9700000-9720000:3563:rev	5	87	5	84	
302_c1	3520	3520	3468	3468	HAF3	275-9700000-9720000:3563:rev	88	88	85	85	
302_c1	3519	3289	3467	3241	HAF5	275-9700000-9720000:3563:rev	89	319	86	315	
302_c1	3429	3428	3381	3380	R454	275-9700000-9720000:3563:rev	179	180	173	175	
302_c1	3339	3338	3291	3290	R454	275-9700000-9720000:3563:rev	269	270	264	266	
302_c1	3288	3288	3240	3240	SRMr	275-9700000-9720000:3563:rev	320	320	316	316	Strong Repeat Marker base found by MIRA
302_c1	3288	3271	3240	3223	HAF3	275-9700000-9720000:3563:rev	320	337	316	335	
302_c1	3283	3282	3235	3234	R454	275-9700000-9720000:3563:rev	325	326	321	323	
302_c1	3273	3272	3225	3224	R454	275-9700000-9720000:3563:rev	335	336	332	334	
302_c1	3270	3109	3222	3064	HAF5	275-9700000-9720000:3563:rev	338	499	336	495	
302_c1	3218	3217	3171	3170	R454	275-9700000-9720000:3563:rev	390	391	388	390	
302_c1	3108	3098	3063	3053	HAF4	275-9700000-9720000:3563:rev	500	510	496	506	
302_c1	3096	3050	3052	3006	HAF5	275-9700000-9720000:3563:rev	512	558	507	554	
302_c1	3073	3072	3029	3028	R454	275-9700000-9720000:3563:rev	535	536	530	532	
302_c1	3048	3047	3004	3003	HAF3	275-9700000-9720000:3563:rev	560	561	555	556	
302_c1	3046	3024	3002	2980	HAF4	275-9700000-9720000:3563:rev	562	584	557	579	
302_c1	3116	3270	3071	3222	HAF5	368-9700000-9720000:3081:fwd	7	161	7	159	
302_c1	3233	3234	3186	3187	R454	368-9700000-9720000:3081:fwd	124	125	122	124	
302_c1	3271	3288	3223	3240	HAF3	368-9700000-9720000:3081:fwd	162	179	160	177	
302_c1	3287	3287	3239	3239	CRMr	368-9700000-9720000:3081:fwd	178	178	176	176	
302_c1	3288	3288	3240	3240	SRMr	368-9700000-9720000:3081:fwd	179	179	177	177	Strong Repeat Marker base found by MIRA
302_c1	3289	3519	3241	3467	HAF5	368-9700000-9720000:3081:fwd	180	410	178	403	
302_c1	3293	3294	3245	3246	R454	368-9700000-9720000:3081:fwd	184	185	182	184	
302_c1	3520	3520	3468	3468	HAF3	368-9700000-9720000:3081:fwd	411	411	404	404	
302_c1	3521	3598	3469	3544	HAF5	368-9700000-9720000:3081:fwd	412	489	405	481	
302_c1	3549	3550	3496	3497	R454	368-9700000-9720000:3081:fwd	440	441	431	432	
302_c1	3566	3567	3512	3513	R454	368-9700000-9720000:3081:fwd	457	458	448	449	
302_c1	3684	3671	3629	3616	HAF3	458-9700000-9720000:3643:rev	5	18	5	18	
302_c1	3670	3556	3615	3502	HAF5	458-9700000-9720000:3643:rev	19	133	19	133	
302_c1	3555	3555	-1	-1	HAF3	458-9700000-9720000:3643:rev	134	134	134	134	
302_c1	3554	3554	3501	3501	HAF4	458-9700000-9720000:3643:rev	135	135	135	135	
302_c1	3553	3521	3500	3469	HAF5	458-9700000-9720000:3643:rev	136	168	136	167	
302_c1	3520	3520	3468	3468	HAF3	458-9700000-9720000:3643:rev	169	169	168	168	
302_c1	3519	3289	3467	3241	HAF5	458-9700000-9720000:3643:rev	170	400	169	397	
302_c1	3502	3501	3451	3450	R454	458-9700000-9720000:3643:rev	187	188	185	187	
302_c1	3343	3342	3295	3294	R454	458-9700000-9720000:3643:rev	346	347	342	344	
302_c1	3288	3288	3240	3240	HAF3	458-9700000-9720000:3643:rev	401	401	398	398	
302_c1	3288	3288	3240	3240	SRMr	458-9700000-9720000:3643:rev	401	401	398	398	Strong Repeat Marker base found by MIRA
302_c1	3287	3177	3239	3132	HAF5	458-9700000-9720000:3643:rev	402	512	399	504	
302_c1	3248	3287	3201	3239	HAF5	687-9700000-9720000:3212:fwd	5	44	5	43	
302_c1	3288	3288	3240	3240	HAF3	687-9700000-9720000:3212:fwd	45	45	44	44	
302_c1	3288	3288	3240	3240	SRMr	687-9700000-9720000:3212:fwd	45	45	44	44	Strong Repeat Marker base found by MIRA
302_c1	3289	3553	3241	3500	HAF5	687-9700000-9720000:3212:fwd	46	310	45	305	
302_c1	3300	3301	3252	3253	R454	687-9700000-9720000:3212:fwd	57	58	56	58	
302_c1	3395	3396	3347	3348	R454	687-9700000-9720000:3212:fwd	152	153	151	153	
302_c1	3441	3442	3393	3394	R454	687-9700000-9720000:3212:fwd	198	199	198	200	
302_c1	3554	3558	3501	3504	HAF3	687-9700000-9720000:3212:fwd	311	315	306	309	
302_c1	3559	3670	3505	3615	HAF5	687-9700000-9720000:3212:fwd	316	427	310	419	
302_c1	3671	3735	3616	3677	HAF3	687-9700000-9720000:3212:fwd	428	492	420	482	
302_c1	3737	3737	3679	3679	HAF4	687-9700000-9720000:3212:fwd	494	494	483	483	
302_c1	3738	3761	3680	3702	HAF5	687-9700000-9720000:3212:fwd	495	518	484	506	
302_c1	3762	3763	3703	3704	HAF4	687-9700000-9720000:3212:fwd	519	520	507	508	
302_c1	3271	3288	3223	3240	HAF3	744-9700000-9720000:3234:fwd	5	22	5	22	
302_c1	3288	3288	3240	3240	SRMr	744-9700000-9720000:3234:fwd	22	22	22	22	Strong Repeat Marker base found by MIRA
302_c1	3289	3519	3241	3467	HAF5	744-9700000-9720000:3234:fwd	23	253	23	248	
302_c1	3520	3520	3468	3468	HAF3	744-9700000-9720000:3234:fwd	254	254	249	249	
302_c1	3521	3670	3469	3615	HAF5	744-9700000-9720000:3234:fwd	255	404	250	395	
302_c1	3671	3681	3616	3626	HAF3	744-9700000-9720000:3234:fwd	405	415	396	406	
302_c1	4103	4092	4035	4024	HAF3	168-9700000-9720000:4050:rev	5	16	5	16	
302_c1	4092	4092	4024	4024	SRMr	168-9700000-9720000:4050:rev	16	16	16	16	Strong Repeat Marker base found by MIRA
302_c1	4091	4091	4023	4023	CRMr	168-9700000-9720000:4050:rev	17	17	17	17	
302_c1	4091	3911	4023	3848	HAF5	168-9700000-9720000:4050:rev	17	197	17	191	
302_c1	3909	3899	3847	3837	HAF4	168-9700000-9720000:4050:rev	199	209	192	202	
302_c1	3898	3846	3836	3784	HAF5	168-9700000-9720000:4050:rev	210	262	203	255	
302_c1	3845	3841	3783	3780	HAF4	168-9700000-9720000:4050:rev	263	267	256	259	
302_c1	3840	3778	3779	3718	HAF5	168-9700000-9720000:4050:rev	268	330	260	322	
302_c1	3805	3804	3745	3744	R454	168-9700000-9720000:4050:rev	303	304	294	296	
302_c1	3776	3761	3717	3702	HAF4	168-9700000-9720000:4050:rev	332	347	323	338	
302_c1	3760	3738	3701	3680	HAF5	168-9700000-9720000:4050:rev	348	370	339	361	
302_c1	3737	3732	3679	3674	HAF4	168-9700000-9720000:4050:rev	371	376	362	367	
302_c1	3731	3726	3673	3668	HAF3	168-9700000-9720000:4050:rev	377	382	368	373	
302_c1	4185	4093	4115	4025	HAF5	478-9700000-9720000:4130:rev	5	97	5	93	
302_c1	4092	4092	4024	4024	HAF3	478-9700000-9720000:4130:rev	98	98	94	94	
302_c1	4092	4092	4024	4024	SRMr	478-9700000-9720000:4130:rev	98	98	94	94	Strong Repeat Marker base found by MIRA
302_c1	4091	4091	4023	4023	CRMr	478-9700000-9720000:4130:rev	99	99	95	95	
302_c1	4091	3912	4023	3849	HAF5	478-9700000-9720000:4130:rev	99	278	95	270	
302_c1	3932	3931	3869	3868	R454	478-9700000-9720000:4130:rev	258	259	249	250	
302_c1	3909	3899	3847	3837	HAF4	478-9700000-9720000:4130:rev	281	291	271	281	
302_c1	3898	3846	3836	3784	HAF5	478-9700000-9720000:4130:rev	292	344	282	334	
302_c1	3845	3841	3783	3780	HAF4	478-9700000-9720000:4130:rev	345	349	335	338	
302_c1	3840	3778	3779	3718	HAF5	478-9700000-9720000:4130:rev	350	412	339	400	
302_c1	3776	3759	3717	3700	HAF4	478-9700000-9720000:4130:rev	414	431	401	418	
302_c1	3757	3747	3699	3689	HAF3	478-9700000-9720000:4130:rev	433	443	419	429	
302_c1	3811	3840	3750	3779	HAF5	552-9700000-9720000:3762:fwd	5	34	5	34	
302_c1	3841	3845	3780	3783	HAF4	552-9700000-9720000:3762:fwd	35	39	35	38	
302_c1	3846	3898	3784	3836	HAF5	552-9700000-9720000:3762:fwd	40	92	39	90	
302_c1	3899	3909	3837	3847	HAF4	552-9700000-9720000:3762:fwd	93	103	91	101	
302_c1	3911	4091	3848	4023	HAF5	552-9700000-9720000:3762:fwd	105	285	102	277	
302_c1	3967	3968	3901	3902	R454	552-9700000-9720000:3762:fwd	161	162	154	156	
302_c1	4091	4091	4023	4023	CRMr	552-9700000-9720000:3762:fwd	285	285	277	277	
302_c1	4092	4092	4024	4024	CRMr	552-9700000-9720000:3762:fwd	286	286	278	278	
302_c1	4092	4092	4024	4024	HAF3	552-9700000-9720000:3762:fwd	286	286	278	278	
302_c1	4093	4322	4025	4251	HAF5	552-9700000-9720000:3762:fwd	287	516	279	506	
302_c1	4245	4246	4174	4175	R454	552-9700000-9720000:3762:fwd	439	440	427	429	
302_c1	4256	4257	4185	4186	R454	552-9700000-9720000:3762:fwd	450	451	439	441	
302_c1	4323	4354	4252	4282	HAF3	552-9700000-9720000:3762:fwd	517	548	507	538	
302_c1	4355	4369	4283	4297	HAF2	552-9700000-9720000:3762:fwd	549	563	539	553	
302_c1	4403	4323	4329	4252	HAF3	224-9700000-9720000:4344:rev	5	85	5	82	
302_c1	4322	4093	4251	4025	HAF5	224-9700000-9720000:4344:rev	86	315	83	310	
302_c1	4204	4203	4134	4133	R454	224-9700000-9720000:4344:rev	204	205	200	202	
302_c1	4103	4102	4035	4034	R454	224-9700000-9720000:4344:rev	305	306	299	300	
302_c1	4092	4092	4024	4024	CRMr	224-9700000-9720000:4344:rev	316	316	311	311	
302_c1	4092	4092	4024	4024	HAF3	224-9700000-9720000:4344:rev	316	316	311	311	
302_c1	4091	4091	4023	4023	CRMr	224-9700000-9720000:4344:rev	317	317	312	312	
302_c1	4091	3911	4023	3848	HAF5	224-9700000-9720000:4344:rev	317	497	312	488	
302_c1	3921	3920	3858	3857	R454	224-9700000-9720000:4344:rev	487	488	477	479	
302_c1	3909	3899	3847	3837	HAF4	224-9700000-9720000:4344:rev	499	509	489	499	
302_c1	3898	3857	3836	3795	HAF5	224-9700000-9720000:4344:rev	510	551	500	542	
302_c1	3888	3887	3826	3825	R454	224-9700000-9720000:4344:rev	520	521	510	512	
302_c1	4010	4091	3943	4023	HAF5	19-9700000-9720000:3955:fwd	5	86	5	85	
302_c1	4092	4092	4024	4024	HAF3	19-9700000-9720000:3955:fwd	87	87	86	86	
302_c1	4093	4322	4025	4251	HAF5	19-9700000-9720000:3955:fwd	88	317	87	313	
302_c1	4136	4137	4067	4068	R454	19-9700000-9720000:3955:fwd	131	132	129	130	
302_c1	4323	4436	4252	4361	HAF3	19-9700000-9720000:3955:fwd	318	431	314	425	
302_c1	4437	4440	4362	4365	HAF2	19-9700000-9720000:3955:fwd	432	435	426	429	
302_c1	4443	4539	4367	4460	HAF3	19-9700000-9720000:3955:fwd	438	534	430	521	
302_c1	4540	4572	4461	4491	HAF5	19-9700000-9720000:3955:fwd	535	567	522	553	
302_c1	4573	4573	4492	4492	HAF4	19-9700000-9720000:3955:fwd	568	568	554	554	
302_c1	4574	4576	4493	4495	HAF3	19-9700000-9720000:3955:fwd	569	571	555	557	
302_c1	4577	4613	4496	4529	HAF2	19-9700000-9720000:3955:fwd	572	608	558	590	
302_c1	4717	4693	4632	4608	HAF3	187-9700000-9720000:4647:rev	5	29	5	29	
302_c1	4692	4590	4607	4506	HAF5	187-9700000-9720000:4647:rev	30	132	30	132	
302_c1	4587	4575	4504	4494	HAF3	187-9700000-9720000:4647:rev	135	147	133	143	
302_c1	4574	4574	4493	4493	HAF4	187-9700000-9720000:4647:rev	148	148	144	144	
302_c1	4573	4540	4492	4461	HAF5	187-9700000-9720000:4647:rev	149	182	145	176	
302_c1	4539	4320	4460	4249	HAF3	187-9700000-9720000:4647:rev	183	402	177	390	
302_c1	4413	4412	4339	4338	R454	187-9700000-9720000:4647:rev	309	310	299	301	
302_c1	4319	4163	4248	4093	HAF5	187-9700000-9720000:4647:rev	403	559	391	543	
302_c1	4188	4187	4118	4117	R454	187-9700000-9720000:4647:rev	534	535	518	520	
302_c1	4161	4135	4091	4066	HAF3	187-9700000-9720000:4647:rev	561	587	544	569	
302_c1	4134	4121	-1	4053	HAF2	187-9700000-9720000:4647:rev	588	601	570	583	
302_c1	4736	4693	4650	4608	HAF3	38-9700000-9720000:4665:rev	5	48	5	46	
302_c1	4692	4540	4607	4461	HAF5	38-9700000-9720000:4665:rev	49	201	47	194	
302_c1	4643	4642	4558	4557	R454	38-9700000-9720000:4665:rev	98	99	95	96	
302_c1	4546	4545	4467	4466	R454	38-9700000-9720000:4665:rev	195	196	187	189	
302_c1	4539	4463	4460	4386	HAF3	38-9700000-9720000:4665:rev	202	278	195	269	
302_c1	4462	4453	-1	4377	HAF2	38-9700000-9720000:4665:rev	279	288	270	279	
302_c1	4452	4363	4376	4291	HAF3	38-9700000-9720000:4665:rev	289	378	280	363	
302_c1	4361	4355	4289	4283	HAF2	38-9700000-9720000:4665:rev	380	386	364	370	
302_c1	4354	4323	4282	4252	HAF3	38-9700000-9720000:4665:rev	387	418	371	402	
302_c1	4322	4150	4251	4080	HAF5	38-9700000-9720000:4665:rev	419	591	403	574	
302_c1	4296	4295	4225	4224	R454	38-9700000-9720000:4665:rev	445	446	429	430	
302_c1	4230	4229	4159	4158	R454	38-9700000-9720000:4665:rev	511	512	495	496	
302_c1	4149	4149	4079	4079	HAF4	38-9700000-9720000:4665:rev	592	592	575	575	
302_c1	4148	4148	-1	-1	HAF3	38-9700000-9720000:4665:rev	593	593	576	576	
302_c1	4727	4693	4642	4608	HAF3	9-9700000-9720000:4657:rev	5	39	5	39	
302_c1	4692	4551	4607	4471	HAF5	9-9700000-9720000:4657:rev	40	181	40	176	
302_c1	4550	4490	-1	4412	HAF3	9-9700000-9720000:4657:rev	182	242	177	236	
302_c1	4489	4489	-1	-1	HAF2	9-9700000-9720000:4657:rev	243	243	237	237	
302_c1	4488	4323	4411	4252	HAF3	9-9700000-9720000:4657:rev	244	409	238	397	
302_c1	4344	4343	4273	4272	R454	9-9700000-9720000:4657:rev	388	389	375	377	
302_c1	4322	4237	4251	4166	HAF5	9-9700000-9720000:4657:rev	410	495	398	484	
302_c1	4270	4269	4199	4198	R454	9-9700000-9720000:4657:rev	462	463	450	452	
302_c1	4760	4693	4674	4608	HAF3	728-9700000-9720000:4689:rev	5	72	5	72	
302_c1	4712	4711	4627	4626	R454	728-9700000-9720000:4689:rev	53	54	52	54	
302_c1	4692	4540	4607	4461	HAF5	728-9700000-9720000:4689:rev	73	225	73	219	
302_c1	4539	4320	4460	4249	HAF3	728-9700000-9720000:4689:rev	226	445	220	433	
302_c1	4446	4445	4370	4369	R454	728-9700000-9720000:4689:rev	319	320	309	310	
302_c1	4319	4289	4248	4218	HAF5	728-9700000-9720000:4689:rev	446	476	434	463	
302_c1	4287	4284	4216	4213	HAF2	728-9700000-9720000:4689:rev	478	481	464	467	
302_c1	4553	4323	4473	4252	HAF3	780-9700000-9720000:4505:rev	23	253	23	244	
302_c1	4503	4502	4425	4424	R454	780-9700000-9720000:4505:rev	73	74	71	73	
302_c1	4322	4150	4251	4080	HAF5	780-9700000-9720000:4505:rev	254	426	245	417	
302_c1	4149	4149	4079	4079	HAF4	780-9700000-9720000:4505:rev	427	427	418	418	
302_c1	4147	4140	4078	4071	HAF3	780-9700000-9720000:4505:rev	429	436	419	426	
302_c1	4778	4693	4692	4608	HAF3	484-9700000-9720000:4707:rev	5	90	5	87	
302_c1	4692	4540	4607	4461	HAF5	484-9700000-9720000:4707:rev	91	243	88	235	
302_c1	4617	4616	4533	4532	R454	484-9700000-9720000:4707:rev	166	167	162	164	
302_c1	4601	4600	4517	4516	R454	484-9700000-9720000:4707:rev	182	183	179	181	
302_c1	4539	4372	4460	4300	HAF3	484-9700000-9720000:4707:rev	244	411	236	398	
302_c1	4539	4539	4460	4460	HAF3	383-9700000-9720000:4472:fwd	5	5	5	5	
302_c1	4540	4692	4461	4607	HAF5	383-9700000-9720000:4472:fwd	6	158	6	154	
302_c1	4658	4658	4573	4573	R454	383-9700000-9720000:4472:fwd	124	124	119	119	
302_c1	4679	4680	4594	4595	R454	383-9700000-9720000:4472:fwd	145	146	140	142	
302_c1	4693	4935	4608	4848	HAF3	383-9700000-9720000:4472:fwd	159	401	155	396	
302_c1	4765	4766	4679	4680	R454	383-9700000-9720000:4472:fwd	231	232	225	227	
302_c1	4809	4810	4723	4724	R454	383-9700000-9720000:4472:fwd	275	276	270	272	
302_c1	4936	4936	-1	-1	HAF2	383-9700000-9720000:4472:fwd	402	402	397	397	
302_c1	4937	5057	4849	4966	HAF3	383-9700000-9720000:4472:fwd	403	523	398	515	
302_c1	5053	4834	4962	4748	HAF3	61-9700000-9720000:4977:rev	5	224	5	217	
302_c1	4954	4953	4866	4865	R454	61-9700000-9720000:4977:rev	104	105	101	102	
302_c1	4834	4833	4748	4747	R454	61-9700000-9720000:4977:rev	224	225	217	218	
302_c1	4833	4833	4747	4747	HAF2	61-9700000-9720000:4977:rev	225	225	218	218	
302_c1	4832	4736	4746	4650	HAF3	61-9700000-9720000:4977:rev	226	322	220	315	
302_c1	4735	4721	-1	4636	HAF2	61-9700000-9720000:4977:rev	323	337	316	329	
302_c1	4721	4721	4636	4636	R454	61-9700000-9720000:4977:rev	337	337	329	329	
302_c1	4719	4718	4634	4633	R454	61-9700000-9720000:4977:rev	339	340	332	333	
302_c1	4719	4693	4634	4608	HAF3	61-9700000-9720000:4977:rev	339	365	332	358	
302_c1	4692	4589	4607	4505	HAF5	61-9700000-9720000:4977:rev	366	469	359	462	
302_c1	4618	4617	4534	4533	R454	61-9700000-9720000:4977:rev	440	441	432	434	
302_c1	4588	4575	-1	4494	HAF3	61-9700000-9720000:4977:rev	470	483	463	474	
302_c1	4574	4574	4493	4493	HAF4	61-9700000-9720000:4977:rev	484	484	475	475	
302_c1	4573	4552	4492	4472	HAF5	61-9700000-9720000:4977:rev	485	506	476	496	
302_c1	4861	4693	4775	4608	HAF3	188-9700000-9720000:4790:rev	5	173	5	173	
302_c1	4751	4750	4665	4664	R454	188-9700000-9720000:4790:rev	115	116	113	115	
302_c1	4717	4716	4632	4631	R454	188-9700000-9720000:4790:rev	149	150	147	149	
302_c1	4697	4696	4612	4611	R454	188-9700000-9720000:4790:rev	169	170	168	170	
302_c1	4692	4590	4607	4506	HAF5	188-9700000-9720000:4790:rev	174	276	174	275	
302_c1	4587	4574	4504	4493	HAF2	188-9700000-9720000:4790:rev	279	292	276	289	
302_c1	4573	4573	4492	4492	HAF4	188-9700000-9720000:4790:rev	293	293	290	290	
302_c1	4572	4551	4491	4471	HAF5	188-9700000-9720000:4790:rev	294	315	291	312	
302_c1	4550	4380	-1	4307	HAF3	188-9700000-9720000:4790:rev	316	486	313	475	
302_c1	4379	4365	-1	4293	HAF2	188-9700000-9720000:4790:rev	487	501	476	490	
302_c1	4364	4323	4292	4252	HAF3	188-9700000-9720000:4790:rev	502	543	491	529	
302_c1	4322	4294	4251	4223	HAF5	188-9700000-9720000:4790:rev	544	572	530	558	
302_c1	4788	4693	4702	4608	HAF3	503-9700000-9720000:4717:rev	5	100	5	100	
302_c1	4717	4716	4632	4631	R454	503-9700000-9720000:4717:rev	76	77	75	76	
302_c1	4692	4652	4607	4567	HAF5	503-9700000-9720000:4717:rev	101	141	101	142	
302_c1	4667	4666	4582	4581	R454	503-9700000-9720000:4717:rev	126	127	126	128	
302_c1	4650	4646	4565	4561	HAF2	503-9700000-9720000:4717:rev	143	147	143	147	
302_c1	4645	4638	4560	4553	HAF3	503-9700000-9720000:4717:rev	148	155	148	154	
302_c1	4637	4540	4552	4461	HAF5	503-9700000-9720000:4717:rev	156	253	155	245	
302_c1	4539	4389	4460	4315	HAF3	503-9700000-9720000:4717:rev	254	404	246	388	
302_c1	3952	3911	3887	3848	HAF5	493-9700000-9720000:3902:rev	5	46	5	44	
302_c1	3909	3899	3847	3837	HAF4	493-9700000-9720000:3902:rev	48	58	45	55	
302_c1	3898	3846	3836	3784	HAF5	493-9700000-9720000:3902:rev	59	111	56	108	
302_c1	3845	3841	3783	3780	HAF4	493-9700000-9720000:3902:rev	112	116	109	113	
302_c1	3840	3778	3779	3718	HAF5	493-9700000-9720000:3902:rev	117	179	114	175	
302_c1	3776	3775	3717	3716	R454	493-9700000-9720000:3902:rev	181	182	176	177	
302_c1	3776	3762	3717	3703	HAF4	493-9700000-9720000:3902:rev	181	195	176	191	
302_c1	3761	3738	3702	3680	HAF5	493-9700000-9720000:3902:rev	196	219	192	214	
302_c1	3737	3732	3679	3674	HAF4	493-9700000-9720000:3902:rev	220	225	215	220	
302_c1	3731	3671	3673	3616	HAF3	493-9700000-9720000:3902:rev	226	286	221	277	
302_c1	3670	3521	3615	3469	HAF5	493-9700000-9720000:3902:rev	287	436	278	423	
302_c1	3520	3517	3468	3465	HAF3	493-9700000-9720000:3902:rev	437	440	424	427	
302_c1	3514	3355	3463	3307	HAF5	493-9700000-9720000:3902:rev	443	602	429	589	
302_c1	3470	3469	3420	3419	R454	493-9700000-9720000:3902:rev	487	488	473	475	
302_c1	3434	3433	3386	3385	R454	493-9700000-9720000:3902:rev	523	524	509	511	
302_c1	5280	5266	5187	5173	HAF3	428-9700000-9720000:5202:rev	5	19	5	19	
302_c1	5265	5234	5172	5141	HAF5	428-9700000-9720000:5202:rev	20	51	20	51	
302_c1	5233	5123	5140	5032	HAF3	428-9700000-9720000:5202:rev	52	162	52	160	
302_c1	5122	5101	5031	5010	HAF5	428-9700000-9720000:5202:rev	163	184	161	183	
302_c1	5111	5110	5020	5019	R454	428-9700000-9720000:5202:rev	174	175	172	174	
302_c1	5100	4848	5009	4762	HAF3	428-9700000-9720000:5202:rev	185	437	184	429	
302_c1	3764	3764	3705	3705	HAF3	765-9700000-9720000:3717:fwd	5	5	5	5	
302_c1	3765	3776	3706	3717	HAF4	765-9700000-9720000:3717:fwd	6	17	6	17	
302_c1	3778	3840	3718	3779	HAF5	765-9700000-9720000:3717:fwd	19	81	18	79	
302_c1	3841	3845	3780	3783	HAF4	765-9700000-9720000:3717:fwd	82	86	80	83	
302_c1	3846	3883	3784	3821	HAF5	765-9700000-9720000:3717:fwd	87	124	84	121	
302_c1	3884	3884	3822	3822	HAF2	765-9700000-9720000:3717:fwd	125	125	122	122	
302_c1	3885	3909	3823	3847	HAF4	765-9700000-9720000:3717:fwd	126	150	123	147	
302_c1	3912	4091	3849	4023	HAF5	765-9700000-9720000:3717:fwd	153	332	148	322	
302_c1	4088	4089	4020	4021	R454	765-9700000-9720000:3717:fwd	329	330	318	319	
302_c1	4091	4091	4023	4023	SRMr	765-9700000-9720000:3717:fwd	332	332	322	322	Strong Repeat Marker base found by MIRA
302_c1	4092	4092	4024	4024	CRMr	765-9700000-9720000:3717:fwd	333	333	323	323	
302_c1	4092	4092	4024	4024	HAF3	765-9700000-9720000:3717:fwd	333	333	323	323	
302_c1	4093	4322	4025	4251	HAF5	765-9700000-9720000:3717:fwd	334	563	324	551	
302_c1	4174	4175	4104	4105	R454	765-9700000-9720000:3717:fwd	415	416	404	405	
302_c1	4323	4328	4252	4257	HAF3	765-9700000-9720000:3717:fwd	564	569	552	557	
302_c1	4433	4323	4359	4252	HAF3	741-9700000-9720000:4374:rev	5	115	5	112	
302_c1	4374	4373	4302	4301	R454	741-9700000-9720000:4374:rev	64	65	62	64	
302_c1	4334	4333	4263	4262	R454	741-9700000-9720000:4374:rev	104	105	100	102	
302_c1	4322	4093	4251	4025	HAF5	741-9700000-9720000:4374:rev	116	345	113	338	
302_c1	4093	4092	4025	4024	R454	741-9700000-9720000:4374:rev	345	346	338	340	
302_c1	4092	4092	4024	4024	CRMr	741-9700000-9720000:4374:rev	346	346	340	340	
302_c1	4092	4092	4024	4024	HAF3	741-9700000-9720000:4374:rev	346	346	340	340	
302_c1	4091	4091	4023	4023	CRMr	741-9700000-9720000:4374:rev	347	347	341	341	
302_c1	4091	3911	4023	3848	HAF5	741-9700000-9720000:4374:rev	347	527	341	516	
302_c1	3935	3934	3872	3871	R454	741-9700000-9720000:4374:rev	503	504	491	493	
302_c1	3909	3904	3847	3842	HAF4	741-9700000-9720000:4374:rev	529	534	517	522	
302_c1	3903	3896	3841	3834	HAF3	741-9700000-9720000:4374:rev	535	542	523	530	
302_c1	4444	4323	4368	4252	HAF3	477-9700000-9720000:4383:rev	5	126	5	120	
302_c1	4322	4093	4251	4025	HAF5	477-9700000-9720000:4383:rev	127	356	121	346	
302_c1	4109	4108	4041	4040	R454	477-9700000-9720000:4383:rev	340	341	329	330	
302_c1	4092	4092	4024	4024	CRMr	477-9700000-9720000:4383:rev	357	357	347	347	
302_c1	4092	4092	4024	4024	HAF3	477-9700000-9720000:4383:rev	357	357	347	347	
